MC21_M2979	1	1	3	3	4	4	3	3	4	1	4	4	3	1	3	3	4	4	4	4	4	4	4	4	4	4	1	1	4	1	4	4	3	2	2	2	1	1	1	1	3	3	3	3	1	1	3	2	4	4	1	1	3	3	4	4	4	4	3	3	4	1	3	3	1	1	3	2	3	3	2	2	3	3	1	1	3	3	2	2	4	4	2	4	4	2	3	2	3	1	3	3	1	1	4	4	3	3	1	2	3	2	1	2	4	4	1	2	1	1	1	1	1	1	2	2	1	1	0	0	2	2	4	4	1	1	4	4	2	2	3	3	1	1	1	3	4	4	3	3	4	4	2	2	1	1	4	1	3	3	4	1	4	4	4	4	3	3	1	1	1	1	1	1	4	4	2	2	2	2	2	2	3	2	3	3	3	3	3	3	4	4	1	2	1	1	3	3	4	4	4	4	3	4	3	1	2	2	4	3	2	2	3	3	3	3	4	3	3	3	3	3	1	1	4	4	3	2	3	2	4	4	2	3	3	3	4	3	3	3	3	3	3	1	4	4	4	4	1	1
MC21_M2992	1	1	3	3	4	4	3	3	4	1	4	4	3	1	2	2	4	4	4	4	4	4	4	4	0	0	1	2	4	1	0	0	0	0	1	1	2	2	1	1	0	0	3	3	4	1	3	3	4	4	1	1	3	3	4	4	4	4	3	3	4	1	3	3	0	0	3	3	3	3	2	2	3	3	1	1	3	3	2	1	4	4	2	2	4	4	3	3	3	3	3	2	1	1	4	4	3	3	0	0	3	3	1	2	4	4	1	1	1	1	1	1	1	1	2	2	1	1	0	0	2	2	4	1	1	1	4	4	2	2	2	2	1	1	1	3	4	4	3	3	4	4	2	2	0	0	4	1	3	3	4	4	4	4	0	0	3	3	1	4	1	1	1	3	4	4	2	2	2	2	2	2	3	2	3	4	3	3	3	3	4	1	1	1	0	0	3	1	4	4	4	4	3	3	0	0	2	2	4	4	2	2	3	3	3	3	4	4	3	3	3	3	1	4	4	4	3	3	0	0	4	4	2	2	3	3	4	4	3	1	3	3	3	1	4	4	4	4	0	0
MC21_M2919	1	1	3	3	4	4	3	1	4	4	4	4	3	3	2	3	4	4	4	4	4	4	4	4	4	4	1	1	0	0	4	1	2	2	1	1	2	2	1	1	3	4	3	3	1	1	2	2	4	4	1	1	3	3	4	4	4	4	3	3	4	4	3	3	3	1	3	3	3	3	2	2	3	3	1	1	3	3	2	1	4	4	2	2	4	4	3	3	3	1	3	2	1	1	4	4	3	3	2	2	3	3	1	2	4	4	1	1	1	1	1	1	1	1	2	3	1	1	0	0	2	2	4	4	1	1	4	4	2	2	2	2	1	1	1	1	4	4	3	3	4	3	2	2	1	3	4	1	3	3	4	4	4	4	4	4	3	3	1	1	1	1	1	3	4	4	2	2	2	2	2	2	3	3	3	3	3	3	3	3	4	1	1	1	1	1	3	3	4	4	4	4	3	3	3	3	2	2	4	4	2	2	3	3	3	3	4	3	3	3	3	3	1	1	4	4	3	2	3	3	0	0	2	3	3	3	4	3	3	1	3	3	3	3	4	4	4	4	1	2
MC21_M2917	1	1	3	3	4	4	3	1	4	4	4	4	3	3	2	3	4	4	4	1	4	1	0	0	4	1	1	1	1	1	4	1	3	2	1	1	0	0	1	1	3	3	3	3	4	4	3	3	4	4	1	1	3	3	4	4	4	4	3	3	1	1	3	3	3	1	3	2	3	2	2	2	3	3	1	4	3	3	2	2	4	4	2	2	4	4	3	3	3	3	3	3	1	1	4	4	3	3	1	2	3	2	1	1	4	4	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	2	0	0	1	1	4	4	2	2	2	3	1	1	1	3	4	4	3	3	4	4	2	2	1	3	4	1	3	3	4	4	4	4	4	4	3	3	1	1	1	1	1	3	4	4	2	2	2	2	2	3	3	3	4	4	3	3	3	3	4	1	1	1	1	1	3	3	4	4	4	4	3	3	3	3	2	3	4	4	2	4	3	2	3	3	4	4	3	3	3	3	1	1	4	4	3	3	2	2	4	4	2	3	3	3	4	4	3	3	3	3	3	3	4	4	4	4	1	1
MC21_M2995	1	1	3	3	4	4	3	3	4	4	4	4	3	3	2	2	4	4	4	4	4	1	4	4	4	1	1	1	4	1	4	1	2	2	1	1	2	1	1	1	3	3	3	3	1	1	3	3	4	4	1	1	3	3	4	4	4	4	3	3	4	4	3	3	1	1	3	3	3	3	2	2	3	3	1	1	3	3	2	1	4	4	2	2	4	4	3	3	3	3	3	2	1	1	4	4	3	3	1	2	3	3	1	1	4	4	1	1	1	1	1	1	1	1	2	2	0	0	1	1	2	2	4	4	1	1	4	4	2	2	2	2	1	1	3	3	4	4	3	3	4	4	2	2	1	1	4	4	3	3	4	4	4	4	4	4	3	4	1	4	1	1	1	3	4	1	2	2	2	2	3	3	3	2	4	4	3	3	3	3	4	1	1	2	1	4	3	3	4	4	4	4	3	3	3	1	2	3	4	4	2	2	3	2	3	3	4	3	3	3	3	3	1	1	4	4	3	3	3	3	4	3	2	3	3	3	4	3	3	3	3	3	3	1	4	4	4	4	1	1
MC21_M2913	1	1	3	3	4	4	3	3	4	4	4	4	3	3	2	3	4	4	4	4	4	1	4	4	4	4	1	1	4	1	4	1	3	3	1	2	2	1	1	1	3	3	3	3	4	1	3	3	4	4	1	1	3	3	4	4	4	4	3	3	1	1	3	3	1	1	3	3	3	3	2	2	3	3	1	1	3	3	2	2	4	4	2	2	4	4	3	2	3	3	3	3	1	1	4	4	3	3	1	2	3	3	0	0	4	4	1	2	1	1	1	1	1	1	3	3	1	1	1	1	2	3	4	4	1	1	4	4	2	2	2	2	1	1	1	3	4	4	3	3	3	3	2	2	1	1	4	4	3	3	4	4	4	4	4	4	3	3	1	1	1	1	1	1	4	4	2	2	2	2	0	0	3	3	3	3	3	3	3	3	4	4	1	1	1	1	3	3	4	4	1	1	3	3	3	1	2	2	4	4	2	2	3	2	3	3	4	3	3	3	3	3	1	1	4	4	2	2	3	3	4	3	2	3	3	3	4	4	3	3	3	3	0	0	4	4	4	4	1	1
MC21_M2985	1	1	3	3	4	4	3	3	4	4	4	4	3	1	2	3	4	4	4	4	4	4	4	4	4	4	1	2	4	4	4	4	3	2	1	1	1	1	1	4	3	3	3	3	4	4	3	3	4	3	1	4	3	3	4	4	4	4	3	3	4	4	3	3	3	3	3	3	3	2	2	2	3	3	1	1	3	3	2	2	4	4	2	2	4	4	3	3	3	3	3	3	1	1	4	4	3	3	1	1	3	2	1	2	4	4	1	2	1	1	1	1	1	4	2	3	1	1	1	1	2	2	4	4	1	1	4	4	2	3	2	2	1	1	3	3	4	2	3	3	3	3	2	1	1	1	1	1	3	2	4	4	4	1	4	4	3	3	1	4	1	1	1	3	4	4	2	3	2	2	2	3	3	3	3	3	3	3	3	3	4	4	1	1	1	1	3	3	4	4	4	4	3	3	0	0	2	2	4	3	2	2	3	2	3	3	4	4	3	3	3	3	1	1	4	4	3	3	3	2	4	3	2	2	3	3	4	3	3	3	3	3	0	0	4	4	4	4	1	1
MC21_M2920	1	1	3	3	4	4	3	1	4	4	4	4	3	1	2	2	4	4	4	4	4	1	4	4	4	4	1	1	4	1	4	4	2	2	1	2	2	1	1	1	3	3	3	3	1	1	3	3	4	4	1	1	3	3	4	4	4	4	3	4	4	4	3	3	3	1	3	3	3	3	2	2	3	3	1	1	3	3	2	2	4	4	2	2	4	4	0	0	3	3	3	3	1	1	4	4	3	3	1	2	3	3	1	1	4	4	1	1	1	1	1	1	1	1	2	3	1	1	1	1	2	2	1	1	1	1	4	1	2	2	2	2	1	4	1	3	4	4	3	3	4	3	2	2	1	1	4	1	3	3	4	1	4	4	4	4	3	3	1	1	1	1	3	3	4	4	2	2	2	2	2	2	3	3	3	3	3	3	3	3	4	4	1	1	1	4	3	3	4	4	4	1	3	3	3	3	2	2	4	4	2	2	3	2	3	4	4	3	3	3	3	3	1	1	4	4	3	2	3	2	4	4	2	2	3	3	4	3	3	3	3	3	3	1	4	4	4	4	1	2
MC21_M2834	1	1	3	3	4	4	3	1	4	1	4	1	3	1	2	2	4	4	4	4	4	4	4	4	4	4	1	1	4	1	4	1	3	2	2	2	2	1	1	1	3	3	3	3	4	1	3	3	4	4	1	1	3	3	4	4	4	4	3	3	4	1	0	0	3	3	3	3	3	2	2	2	3	3	1	1	3	3	2	2	4	4	2	2	4	4	3	3	3	3	3	3	1	1	4	4	3	3	1	2	3	2	1	1	4	4	1	1	1	1	1	1	1	4	2	3	0	0	1	1	2	2	4	1	1	1	4	4	2	2	2	3	1	1	3	3	4	4	3	3	4	3	2	2	1	3	4	1	3	3	4	4	4	4	4	4	3	3	1	1	1	1	1	1	4	4	2	2	2	2	2	2	3	3	3	3	3	3	3	3	4	4	1	1	1	4	3	3	4	4	4	4	3	3	3	3	2	2	4	4	2	2	3	3	3	3	4	4	3	3	3	3	1	1	4	4	3	3	2	2	4	4	2	3	3	3	4	4	3	3	3	1	3	3	4	4	4	4	1	1
MC21_M2911	1	2	3	3	4	4	3	3	4	4	4	4	1	1	2	3	4	4	4	4	4	1	4	4	4	4	1	2	4	1	4	1	3	2	1	2	2	1	1	1	0	0	3	3	1	1	3	3	4	4	1	1	3	3	4	4	4	4	3	3	4	4	3	3	3	1	3	3	3	2	2	2	3	3	1	4	3	3	2	1	4	4	2	2	4	2	3	3	3	3	3	3	1	1	4	4	3	3	1	1	3	3	1	1	4	4	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	3	4	4	1	1	4	4	2	2	2	2	1	1	1	3	4	2	3	3	4	3	2	2	1	3	4	1	3	3	4	4	4	4	4	4	3	3	1	4	1	1	1	3	4	4	2	2	2	2	2	3	3	3	3	3	3	3	3	3	4	1	1	1	1	1	3	3	4	4	1	1	3	3	3	3	2	2	4	4	2	4	3	2	3	3	3	3	3	3	3	3	1	4	4	4	3	2	3	3	4	4	2	3	3	3	4	4	3	3	3	1	3	3	4	4	4	4	1	1
MC21_M2923	1	1	3	3	4	4	3	3	4	4	4	4	3	1	2	3	4	4	4	4	4	4	4	4	4	4	1	1	1	1	4	4	3	2	1	2	1	1	1	1	3	3	3	3	4	4	3	2	4	4	1	1	3	3	4	4	4	4	3	3	4	4	3	3	3	1	3	3	3	2	2	2	3	3	1	1	3	3	2	2	4	4	2	2	4	4	3	3	3	3	3	3	1	1	4	4	3	3	1	2	3	3	1	1	4	4	1	2	1	1	1	1	1	1	2	3	1	1	0	0	2	2	4	4	1	1	4	4	2	2	2	3	1	1	1	1	4	4	3	3	4	4	2	2	1	1	4	1	3	3	4	4	4	4	4	4	3	4	4	4	1	1	1	3	4	4	2	2	2	2	2	2	3	2	3	3	3	3	3	3	4	4	1	1	1	1	3	3	4	4	4	4	3	3	3	3	2	2	4	3	2	4	3	2	3	4	4	3	3	3	3	3	1	4	4	4	3	2	3	2	4	3	2	3	3	3	4	3	3	3	3	3	3	3	4	4	4	1	1	1
MC21_M2978	1	1	3	3	4	4	3	3	4	4	4	4	3	3	2	2	4	4	4	4	4	1	4	4	4	1	1	1	4	1	4	1	2	2	1	1	1	1	1	1	3	3	3	4	1	1	3	3	4	3	1	1	3	3	4	4	4	4	0	0	4	4	3	3	3	3	3	3	3	3	2	2	3	3	1	1	3	3	2	2	0	0	2	2	4	4	3	3	3	3	3	3	1	1	4	4	3	3	1	2	3	3	1	1	4	4	1	1	1	1	1	1	1	1	2	3	1	1	1	1	2	2	4	1	1	1	4	4	2	2	2	3	1	1	3	3	4	4	3	3	4	4	2	1	1	1	4	1	3	2	4	4	4	4	4	4	3	3	1	4	1	1	1	3	4	4	2	2	2	2	2	3	3	3	3	4	3	3	3	3	4	4	1	2	1	4	3	3	4	4	4	4	3	3	3	3	2	2	4	4	2	2	3	2	3	3	4	3	3	3	3	3	1	1	4	4	3	3	3	3	4	3	2	3	3	3	4	3	3	3	3	1	3	3	4	4	4	4	1	1
MC21_M3000	1	1	3	3	4	1	3	1	4	4	4	4	3	1	2	3	4	4	4	4	4	4	4	4	4	4	2	2	1	1	4	4	3	2	1	2	2	1	1	1	3	3	3	3	4	1	3	3	4	4	1	1	3	2	4	4	4	4	3	3	4	1	3	3	3	3	3	3	3	2	2	2	3	3	1	1	3	3	2	2	4	4	2	2	4	4	3	2	3	3	3	3	1	1	4	4	3	3	1	1	3	3	1	2	4	4	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	4	1	1	1	4	4	2	2	2	2	1	4	1	1	4	4	3	3	4	3	2	2	1	1	4	1	3	3	4	4	4	4	4	4	3	3	1	4	1	1	1	3	4	4	2	3	2	2	2	3	3	2	3	3	3	3	3	3	4	1	1	1	1	1	3	3	4	4	4	1	3	3	3	1	2	3	4	3	2	2	3	3	3	4	3	3	3	3	3	3	1	1	4	4	3	2	3	3	4	4	2	3	3	3	4	4	3	3	3	1	3	3	4	4	4	4	0	0
MC21_M2915	1	1	3	3	4	4	3	1	4	4	4	1	3	3	2	2	4	4	4	1	4	4	4	4	4	4	1	1	4	4	4	1	3	3	1	2	1	1	1	1	3	3	3	3	1	1	3	3	4	4	1	1	3	3	4	4	4	4	3	3	4	4	3	3	3	1	3	3	3	3	2	2	3	3	0	0	3	3	2	1	4	4	2	2	4	4	3	3	3	3	3	2	1	1	4	4	3	2	1	1	3	3	1	1	4	4	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	0	0	1	1	4	4	2	2	2	3	1	1	1	1	4	4	3	3	4	3	2	2	1	1	4	1	3	3	4	1	4	4	4	4	3	3	1	1	1	1	1	1	4	4	2	2	2	2	2	3	3	2	3	4	3	3	3	3	4	4	1	2	1	4	3	3	4	4	4	1	3	3	3	3	2	3	4	4	2	2	3	2	3	3	4	4	3	3	3	3	1	1	4	4	3	2	3	3	0	0	0	0	3	3	4	4	3	3	3	3	0	0	4	1	4	1	1	2
MC19_M0533	1	1	3	3	4	4	3	3	0	0	4	4	3	3	2	3	4	4	4	4	0	0	4	4	4	1	1	1	4	4	4	4	3	3	1	2	2	1	1	4	3	3	3	3	1	1	3	3	4	4	0	0	2	2	4	4	4	1	3	3	4	1	3	3	3	1	3	3	3	3	2	2	3	3	1	1	3	3	2	2	4	4	2	4	4	4	0	0	3	3	3	3	1	3	4	4	0	0	1	1	3	3	2	2	4	4	1	1	0	0	1	1	1	1	2	2	0	0	1	1	2	2	4	1	1	1	1	1	2	2	2	2	1	1	3	3	4	4	0	0	4	4	2	2	0	0	4	1	3	2	4	4	4	4	0	0	3	3	1	4	1	1	3	3	4	4	2	3	2	2	2	2	3	2	3	3	3	3	3	3	4	1	1	1	1	4	3	3	4	4	4	4	3	4	1	1	2	2	4	3	2	2	3	2	0	0	4	4	3	3	3	3	1	1	4	4	3	3	3	3	3	3	2	2	3	3	4	3	0	0	3	3	3	3	4	1	4	4	1	1
MC19_M0558	1	1	2	2	4	4	3	3	4	4	4	4	3	1	2	3	4	4	4	4	1	1	4	1	4	4	1	1	4	4	4	4	3	3	1	2	2	2	1	1	3	4	3	3	0	0	3	3	4	4	1	1	3	3	4	4	4	1	0	0	4	1	3	3	1	1	3	3	3	3	2	2	3	3	1	1	3	3	2	2	4	4	2	4	4	4	3	3	3	3	2	2	1	1	4	4	3	2	1	1	3	3	1	2	4	4	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	4	4	1	1	4	4	2	2	2	3	1	1	3	3	4	4	3	3	4	4	2	2	1	1	1	1	3	3	4	4	4	4	4	4	3	3	1	1	1	1	1	1	4	4	2	2	2	2	2	3	3	3	0	0	3	3	3	3	4	4	1	1	1	1	3	3	4	4	4	4	3	4	3	1	2	3	4	3	2	2	3	2	3	3	0	0	3	3	3	3	1	4	4	4	2	2	2	2	4	4	2	2	3	3	4	3	3	3	3	3	3	3	4	4	4	4	1	1
MC19_M0537	1	1	3	3	4	4	3	1	4	4	4	4	3	3	2	2	4	4	4	4	4	4	4	4	4	4	1	1	4	1	4	1	3	3	1	2	2	2	1	1	3	3	3	3	0	0	3	3	4	3	1	1	3	3	4	4	4	4	3	3	4	4	3	3	1	1	3	3	3	3	2	2	3	2	1	1	3	2	1	1	4	4	2	2	4	2	3	2	3	3	3	3	1	1	4	4	3	3	1	1	3	3	1	1	4	4	1	1	1	1	1	1	1	1	2	3	0	0	1	1	2	2	4	4	1	1	4	1	2	2	2	2	1	1	3	3	4	4	3	3	4	3	2	1	0	0	1	1	3	3	4	4	4	4	4	4	3	3	1	1	1	1	1	3	4	4	2	3	2	2	2	2	3	3	3	3	3	3	3	3	4	4	1	1	1	4	3	3	4	4	4	4	3	4	3	1	2	3	4	4	2	2	3	3	3	3	4	3	3	3	3	1	1	1	4	4	3	3	3	2	4	4	2	2	3	3	4	4	3	3	3	3	1	1	4	1	4	4	1	1
MC19_M0208	1	1	0	0	4	4	3	3	4	4	4	4	3	3	2	3	4	4	4	4	4	4	4	4	4	4	1	1	1	1	4	1	3	2	2	2	2	1	1	4	3	4	3	4	4	1	3	3	4	4	1	1	3	3	4	4	4	4	3	4	4	4	3	3	1	1	3	3	3	2	2	2	3	3	1	1	3	3	1	1	4	4	2	4	4	4	3	3	3	3	3	2	1	1	4	4	3	3	1	2	3	2	1	1	4	4	1	1	1	1	1	1	1	1	2	2	0	0	1	1	2	3	4	4	1	1	4	4	2	2	2	2	1	1	1	3	4	4	3	3	4	4	2	2	1	1	4	1	3	3	4	4	4	4	4	4	3	3	1	4	1	1	1	1	4	4	2	3	2	1	2	2	3	3	3	3	3	3	3	3	4	4	1	1	1	4	3	3	4	4	4	4	3	3	3	1	2	2	4	3	2	2	3	3	3	3	4	4	3	3	3	3	1	4	4	4	3	3	3	3	4	3	2	2	3	3	4	3	3	3	3	3	1	1	4	4	4	4	1	1
MC19_M0564	1	2	3	3	4	4	3	3	4	4	4	4	3	3	2	2	4	4	4	4	4	4	4	1	4	4	1	1	4	1	4	4	3	3	1	2	2	2	1	1	3	3	3	3	1	1	3	3	4	4	1	1	3	3	4	4	4	4	3	3	4	4	3	3	3	1	3	3	3	2	2	2	3	3	1	1	3	3	2	2	4	4	0	0	4	4	3	2	3	3	3	2	1	3	4	4	3	3	1	1	3	3	1	2	4	4	1	2	1	1	1	1	1	1	2	3	1	1	1	1	2	2	1	1	1	1	4	4	2	2	2	2	1	4	1	3	4	4	3	3	4	3	2	2	1	1	1	1	3	3	4	4	4	4	4	4	3	3	1	1	1	1	1	1	4	4	2	3	2	2	2	2	3	2	3	3	3	3	3	3	4	4	1	1	1	4	3	3	4	4	4	1	3	4	3	1	2	2	4	4	0	0	3	3	3	3	4	4	3	3	3	3	1	1	4	4	3	2	3	2	4	4	2	2	3	3	4	3	3	3	3	3	0	0	4	4	4	4	1	1
MC19_M0518	1	1	3	3	4	4	3	3	4	4	4	4	3	3	2	2	4	4	4	4	4	4	4	4	4	1	1	1	4	4	4	4	3	2	1	2	2	1	4	4	3	4	3	3	4	1	3	3	4	4	1	1	2	2	4	4	4	4	3	3	4	4	3	3	3	3	3	3	0	0	2	2	3	3	1	1	3	3	2	2	4	4	2	2	4	4	3	2	3	3	3	3	1	3	4	4	3	2	1	1	3	3	1	2	4	4	1	1	1	1	1	1	1	1	2	2	0	0	1	1	2	2	4	1	1	1	0	0	2	2	2	2	1	4	3	3	4	4	3	3	4	4	2	2	1	1	4	1	3	2	4	4	4	4	4	4	3	3	1	4	1	1	1	3	4	4	2	2	2	2	2	3	3	2	3	3	3	3	3	3	4	4	1	1	1	4	3	3	4	4	4	4	3	3	3	1	2	2	4	4	2	2	3	3	3	3	4	4	3	3	3	3	1	1	4	4	3	2	3	2	3	3	2	2	3	3	4	4	3	3	3	3	3	3	4	1	4	4	1	1
MC19_M0672	1	1	3	2	4	4	3	3	4	4	4	4	3	1	2	3	4	4	0	0	4	1	0	0	4	4	1	1	4	4	4	4	2	2	2	2	2	1	1	4	3	3	3	3	1	1	3	3	4	4	1	1	3	2	4	4	4	4	3	4	4	4	3	3	3	1	3	2	3	3	2	2	3	3	1	1	3	3	2	2	4	4	2	4	4	4	0	0	3	3	3	3	1	1	4	4	3	3	1	1	3	3	1	1	4	4	1	1	1	1	1	1	1	1	3	3	1	1	1	1	2	2	4	4	1	1	4	4	2	2	2	2	1	1	1	3	4	4	3	3	4	4	2	2	1	1	1	1	3	3	4	4	4	4	4	4	3	3	1	1	1	1	1	1	4	4	2	2	2	2	2	2	3	2	3	4	3	3	3	3	4	1	1	1	1	1	3	3	4	4	4	1	4	4	1	1	2	2	4	4	0	0	3	3	3	3	4	4	3	3	3	3	1	1	4	4	3	2	3	2	0	0	2	2	3	3	4	4	3	3	3	3	3	3	4	4	4	4	1	1
MC19_M0668	1	1	3	3	4	4	3	3	4	1	4	4	3	3	2	3	4	4	4	4	4	1	4	1	4	4	1	1	4	4	4	4	3	3	1	2	2	1	1	4	3	3	4	4	1	1	3	3	4	3	1	1	3	3	4	4	4	4	3	4	4	1	3	3	1	1	3	3	3	2	2	2	3	3	1	1	3	3	2	2	4	4	2	2	4	4	3	3	3	3	3	3	1	1	4	4	3	3	2	2	3	2	1	1	4	4	1	2	1	1	1	1	1	1	2	2	1	2	1	1	2	2	4	1	1	1	4	4	2	2	2	3	4	4	3	3	4	4	3	3	3	3	2	1	0	0	4	4	3	3	4	4	4	4	4	4	3	3	1	1	0	0	1	1	4	4	2	3	2	2	2	2	2	2	3	4	3	3	3	3	4	4	1	1	1	4	3	3	4	1	4	4	3	4	0	0	2	2	4	4	2	4	2	2	3	3	4	4	3	3	3	3	1	1	4	4	3	3	3	3	4	3	2	2	3	3	4	4	3	3	3	3	3	3	4	1	0	0	1	1
MC19_M0244	1	1	3	3	4	4	3	3	4	4	4	1	3	1	3	3	4	4	4	4	4	4	4	4	4	4	1	1	1	1	4	4	3	3	1	2	2	2	4	4	3	3	3	3	1	1	3	3	4	3	1	1	3	3	0	0	4	4	3	3	4	4	3	2	3	1	3	3	3	3	2	2	3	3	1	1	3	3	2	1	4	4	2	4	4	4	3	3	3	3	3	3	1	1	4	4	3	3	1	1	3	3	1	2	4	4	1	2	1	2	1	1	1	1	2	2	1	1	1	1	2	2	4	1	1	1	4	4	2	2	2	2	1	4	3	3	4	4	3	3	4	4	2	2	0	0	4	1	3	3	4	4	4	4	4	4	3	4	1	1	1	1	1	1	4	4	3	3	2	2	2	3	3	2	3	3	3	3	3	3	4	1	1	1	0	0	3	1	1	1	4	4	3	3	3	1	2	2	4	3	2	2	3	3	3	3	3	3	3	3	3	3	1	1	4	4	3	3	3	3	4	3	2	2	3	3	4	4	3	3	3	3	3	1	4	4	4	4	1	1
MC19_M0589	1	2	3	3	4	4	3	3	0	0	4	4	3	3	2	3	4	4	4	4	4	4	4	4	4	1	1	1	4	4	4	4	0	0	1	2	2	1	1	4	3	3	3	4	1	1	3	3	4	4	1	1	3	2	4	4	4	4	3	3	4	1	3	3	3	1	3	3	3	3	2	2	0	0	1	1	3	3	2	2	4	4	2	2	4	4	3	3	3	3	3	3	1	3	4	4	0	0	0	0	3	3	1	2	4	4	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	3	4	1	1	1	4	4	2	2	2	2	1	4	1	3	4	4	3	3	4	4	2	1	1	1	1	1	3	3	4	4	4	4	4	4	3	3	1	4	0	0	1	3	4	4	2	3	2	2	0	0	3	3	3	3	3	3	3	3	4	1	1	1	1	1	3	3	4	4	1	1	3	4	0	0	2	2	4	3	2	2	3	2	3	3	4	4	3	3	3	1	1	1	4	4	3	3	3	3	4	3	2	2	3	3	4	3	3	3	3	1	1	1	4	4	4	1	1	1
MC19_M0556	1	1	3	3	4	4	3	3	4	4	4	4	3	1	2	3	4	4	4	4	4	4	4	4	0	0	1	1	4	4	4	4	3	2	2	2	2	1	1	4	3	4	3	3	4	4	3	3	4	4	1	4	3	3	4	4	4	4	3	4	4	4	3	2	3	3	2	2	3	2	2	2	3	2	1	1	3	3	2	1	4	4	2	2	4	4	0	0	3	3	3	3	1	3	4	4	3	3	1	1	3	3	1	2	4	4	1	2	1	1	1	1	1	1	2	2	0	0	1	1	3	3	4	1	1	1	4	4	2	2	2	2	4	4	3	3	4	4	3	3	4	3	2	1	1	1	4	4	3	3	4	4	4	4	4	4	3	3	1	4	1	1	1	1	4	4	2	3	2	2	2	2	3	3	3	3	3	3	3	3	4	4	1	1	1	1	3	3	4	4	4	4	3	4	3	1	2	2	4	4	2	2	3	3	3	3	0	0	3	3	3	3	1	1	4	4	3	3	3	3	4	4	2	2	3	3	3	3	3	3	3	3	3	1	4	4	4	4	1	1
MC19_M0571	1	2	3	3	4	4	3	3	4	1	4	4	3	1	2	2	4	4	4	4	4	1	4	1	4	4	1	1	4	4	4	4	3	2	2	2	2	2	1	4	3	3	3	3	1	1	3	3	4	4	1	1	3	3	4	4	4	4	3	4	4	4	3	3	3	3	3	3	3	3	2	2	3	2	1	1	3	3	2	1	4	4	2	2	4	4	2	2	3	3	3	2	1	1	4	4	3	3	1	1	3	3	1	1	4	4	0	0	1	1	1	1	1	1	2	2	0	0	1	1	2	2	4	4	1	1	4	4	2	2	2	2	1	4	1	3	4	4	3	3	4	4	2	2	1	1	1	1	3	3	4	4	4	4	4	4	3	3	1	4	1	1	1	3	4	4	2	2	2	2	2	2	2	2	3	3	3	3	3	3	4	4	1	1	1	1	3	3	4	4	4	1	3	4	3	1	2	2	4	4	4	4	3	2	3	3	4	4	3	3	3	3	1	1	4	4	3	3	3	3	4	3	2	2	3	3	4	4	3	3	3	3	3	3	4	1	4	1	1	1
MC19_M0541	1	1	3	2	4	4	3	3	4	4	4	4	0	0	3	3	4	4	4	4	4	4	4	1	4	1	1	1	4	4	4	4	2	2	2	2	2	1	4	4	3	3	3	3	1	1	3	3	4	4	1	1	0	0	4	4	4	4	3	4	4	4	3	3	1	1	3	3	3	3	2	2	0	0	1	1	3	3	2	1	4	4	2	4	4	4	0	0	3	3	3	2	1	3	4	4	3	3	1	1	3	3	1	1	4	4	1	2	1	1	1	1	1	1	2	3	1	1	0	0	2	2	1	1	1	1	4	4	2	2	2	2	4	4	1	3	4	4	3	3	4	4	2	2	1	1	1	1	3	3	4	4	4	4	0	0	3	3	1	4	1	1	3	3	4	4	2	2	2	1	2	3	3	3	3	3	3	3	3	3	0	0	1	1	1	1	3	3	4	4	4	4	3	3	0	0	2	2	4	4	0	0	2	2	3	3	4	3	3	3	3	3	1	1	4	4	3	3	3	3	4	3	2	2	3	3	4	3	3	3	3	3	1	1	4	4	4	4	1	1
MC19_M0654	1	1	3	3	4	4	3	3	4	4	4	4	3	3	2	2	4	4	0	0	4	4	4	4	4	4	1	1	0	0	4	4	3	2	2	2	2	2	4	4	3	3	3	3	4	1	3	3	4	4	1	1	3	3	4	1	4	4	0	0	4	4	3	3	0	0	3	3	3	3	2	2	3	2	1	1	3	3	1	1	4	4	2	2	4	4	0	0	3	3	3	3	1	3	4	4	3	3	1	1	3	3	1	2	4	4	1	2	1	1	1	1	1	1	2	3	1	1	1	1	2	2	4	1	1	1	4	4	2	2	2	2	1	4	1	3	4	4	3	3	4	3	2	1	0	0	4	1	3	3	4	4	4	4	4	4	3	3	1	1	1	1	1	3	4	4	2	2	2	2	2	3	3	2	3	3	3	3	3	3	4	1	1	1	1	4	3	3	4	4	4	4	3	4	3	1	2	2	4	3	2	2	3	2	3	3	4	4	3	3	3	3	1	1	4	4	3	3	3	3	4	3	2	2	0	0	4	4	3	3	3	3	0	0	4	1	4	4	1	1
